0;1;1;0
1;2;1;0
2;0;1;0
0;2;1;1
2;0;1;1
1;23;1;2
23;31;1;2
31;22;1;2
22;37;1;2
37;38;1;2
38;5;1;2
5;30;1;2
30;33;1;2
33;24;1;2
24;4;1;2
4;18;1;2
18;1;1;2
1;32;1;3
32;36;1;3
36;52;1;3
52;11;1;3
11;40;1;3
40;13;1;3
13;7;1;3
7;51;1;3
51;12;1;3
12;41;1;3
41;1;1;3
2;49;1;4
49;14;1;4
14;19;1;4
19;39;1;4
39;17;1;4
17;35;1;4
35;47;1;4
47;46;1;4
46;44;1;4
44;21;1;4
21;42;1;4
42;2;1;4
2;48;1;5
48;34;1;5
34;3;1;5
3;29;1;5
29;8;1;5
8;50;1;5
50;10;1;5
10;28;1;5
28;9;1;5
9;25;1;5
25;45;1;5
45;26;1;5
26;2;1;5
2;43;1;6
43;6;1;6
6;20;1;6
20;16;1;6
16;27;1;6
27;15;1;6
15;2;1;6
